tag_code,project_code,tag_group,tagger,bucket,lot,species,length,weight,fish_tag_date,tag_activate_date,tag_release_date,release_location,release_location_xlat,release_location_latitude,release_location_longitude,mort_xlat,pri,tag_AssignedRelease,survival_use,tag_status,fish_status,release_type
G7245EE32,GPUD_Survival,live_release,C,50,Lot 1,31W,156,35.29999923706055,2026-05-14,2026-05-12T18:05:03Z,2026-05-15T16:06:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI18,TRUE,Active,Alive,Helicopter
G725949BF,GPUD_Survival,live_release,C,50,Lot 1,31W,168,35.599998474121094,2026-05-14,2026-05-12T18:05:43Z,2026-05-15T16:06:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI18,TRUE,Active,Alive,Helicopter
G72B509C1,GPUD_Survival,live_release,C,51,Lot 1,31W,200,73.30000305175781,2026-05-14,2026-05-12T18:06:16Z,2026-05-15T16:06:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI18,TRUE,Active,Alive,Helicopter
G7235849F,GPUD_Survival,live_release,C,51,Lot 1,31H,191,67.9000015258789,2026-05-14,2026-05-12T18:07:14Z,2026-05-15T16:06:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI18,TRUE,Active,Alive,Helicopter
G72DAC756,GPUD_Survival,live_release,C,52,Lot 2,31W,146,24.700000762939453,2026-05-14,2026-05-12T18:07:37Z,2026-05-15T16:06:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI18,TRUE,Active,Alive,Helicopter
G7297AFE3,GPUD_Survival,live_release,C,52,Lot 1,31W,137,25.200000762939453,2026-05-14,2026-05-12T18:08:51Z,2026-05-15T16:06:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI18,TRUE,Active,Alive,Helicopter
G72BE3802,GPUD_Survival,live_release,C,53,Lot 1,31W,174,43,2026-05-14,2026-05-12T18:24:26Z,2026-05-15T16:06:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI18,TRUE,Active,Alive,Helicopter
G72638C80,GPUD_Survival,live_release,C,53,Lot 1,31H,170,41,2026-05-14,2026-05-12T18:24:52Z,2026-05-15T16:06:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI18,TRUE,Active,Alive,Helicopter
G72D7ED82,GPUD_Survival,live_release,C,54,Lot 1,31W,146,29,2026-05-14,2026-05-12T18:25:25Z,2026-05-15T16:06:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI18,TRUE,Active,Alive,Helicopter
G72E98EF4,GPUD_Survival,live_release,C,54,Lot 2,31W,129,19.899999618530273,2026-05-14,2026-05-12T18:26:13Z,2026-05-15T16:06:00Z,Rock Island Tailrace,Rock Island Tailrace - STEELHEAD,47.341487,-120.090402,0,3,RI18,TRUE,Active,Alive,Helicopter
G72DD7FC8,GPUD_Survival,live_release,B,107,Lot 2,31H,181,59,2026-05-14,2026-05-12T18:44:03Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G722F5340,GPUD_Survival,live_release,B,100,Lot 1,31H,178,46.400001525878906,2026-05-14,2026-05-12T18:44:29Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G7273FF76,GPUD_Survival,live_release,B,100,Lot 1,31W,160,39,2026-05-14,2026-05-12T18:45:09Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G7283C98C,GPUD_Survival,live_release,B,101,Lot 2,31H,176,43.70000076293945,2026-05-14,2026-05-12T18:46:55Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G72D235E8,GPUD_Survival,live_release,B,101,Lot 2,31W,175,47,2026-05-14,2026-05-12T18:47:13Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G729C5317,GPUD_Survival,live_release,B,102,Lot 2,31W,165,41,2026-05-14,2026-05-12T18:47:43Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G72F2A2BB,GPUD_Survival,live_release,B,102,Lot 1,31H,206,80.69999694824219,2026-05-14,2026-05-12T18:48:06Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G726A7259,GPUD_Survival,live_release,B,103,Lot 2,31W,173,51.70000076293945,2026-05-14,2026-05-12T18:48:41Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G728B60C9,GPUD_Survival,live_release,B,103,Lot 3,31H,191,61.599998474121094,2026-05-14,2026-05-12T18:49:06Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G728AE5BE,GPUD_Survival,live_release,B,104,Lot 2,31W,162,33,2026-05-14,2026-05-12T18:49:29Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G72173C3F,GPUD_Survival,live_release,B,104,Lot 2,31W,150,32,2026-05-14,2026-05-12T18:49:55Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G728FD802,GPUD_Survival,live_release,B,105,Lot 3,31H,150,29.600000381469727,2026-05-14,2026-05-12T18:50:24Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G72945083,GPUD_Survival,live_release,B,105,Lot 1,31W,174,44.70000076293945,2026-05-14,2026-05-12T18:50:52Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G7202DD9B,GPUD_Survival,live_release,B,106,Lot 2,31H,194,62.599998474121094,2026-05-14,2026-05-12T18:51:27Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G7282822E,GPUD_Survival,live_release,B,106,Lot 3,31W,172,44,2026-05-14,2026-05-12T18:52:01Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G725FD645,GPUD_Survival,live_release,B,107,Lot 3,31W,156,34.70000076293945,2026-05-14,2026-05-12T18:53:27Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G723F88DB,GPUD_Survival,live_release,B,108,Lot 2,31W,166,38.400001525878906,2026-05-14,2026-05-12T18:53:56Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G720E205F,GPUD_Survival,live_release,B,108,Lot 3,31W,163,40.099998474121094,2026-05-14,2026-05-12T18:54:35Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G723BD31B,GPUD_Survival,dead_release,B,109,Lot 2,31H,172,47.5,2026-05-14,2026-05-12T18:55:17Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,1,3,PR15,FALSE,Active,Euthanized,Helicopter
G725166AB,GPUD_Survival,dead_release,B,109,Lot 3,31H,166,47.099998474121094,2026-05-14,2026-05-12T18:56:09Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,1,3,PR15,FALSE,Active,Euthanized,Helicopter
G72A37BC3,GPUD_Survival,live_release,B,110,Lot 1,31W,156,36.900001525878906,2026-05-14,2026-05-12T18:56:37Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G72AF969A,GPUD_Survival,live_release,B,110,Lot 1,31H,172,41.900001525878906,2026-05-14,2026-05-12T18:57:05Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G721BD7BB,GPUD_Survival,live_release,B,111,Lot 3,31W,206,75.69999694824219,2026-05-14,2026-05-12T18:57:39Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G72D9B2C4,GPUD_Survival,live_release,B,111,Lot 2,31W,170,43.900001525878906,2026-05-14,2026-05-12T18:58:17Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G72E98BCB,GPUD_Survival,live_release,B,112,Lot 2,31W,137,24.399999618530273,2026-05-14,2026-05-12T18:58:41Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G723F8526,GPUD_Survival,live_release,B,112,Lot 2,31W,195,74.5999984741211,2026-05-14,2026-05-12T18:59:26Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G72BC9FBF,GPUD_Survival,live_release,B,113,Lot 3,31W,175,55.20000076293945,2026-05-14,2026-05-12T19:00:04Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G72147913,GPUD_Survival,live_release,B,113,Lot 3,31H,157,28.600000381469727,2026-05-14,2026-05-12T19:00:30Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G720F431C,GPUD_Survival,live_release,B,114,Lot 3,31W,167,37.79999923706055,2026-05-14,2026-05-12T19:01:00Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G7246B341,GPUD_Survival,live_release,B,114,Lot 3,31H,200,73.30000305175781,2026-05-14,2026-05-12T19:01:40Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G726E1207,GPUD_Survival,live_release,B,115,Lot 2,31W,189,56.599998474121094,2026-05-14,2026-05-12T19:02:46Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G7281C1DF,GPUD_Survival,live_release,B,115,Lot 1,31W,150,27.899999618530273,2026-05-14,2026-05-12T19:03:38Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G72CE60AD,GPUD_Survival,live_release,B,116,Lot 1,31W,164,36.70000076293945,2026-05-14,2026-05-12T19:04:20Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G725FEDDB,GPUD_Survival,live_release,B,116,Lot 3,31W,192,65,2026-05-14,2026-05-12T19:04:49Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G7280FEE4,GPUD_Survival,live_release,B,117,Lot 3,31W,170,44.79999923706055,2026-05-14,2026-05-12T19:05:18Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G729F5FE1,GPUD_Survival,live_release,B,117,Lot 3,31H,145,26.5,2026-05-14,2026-05-12T19:06:13Z,2026-05-15T17:05:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - STEELHEAD,46.632369,-119.895442,0,3,PR15,TRUE,Active,Alive,Helicopter
G721810A7,GPUD_Survival,live_release,C,1,Lot 2,11H,146,27.799999237060547,2026-05-15,2026-05-14T16:20:40Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72A81C06,GPUD_Survival,live_release,C,1,Lot 2,11H,130,20.600000381469727,2026-05-15,2026-05-14T16:24:35Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72628A99,GPUD_Survival,live_release,C,2,Lot 3,11H,138,24.100000381469727,2026-05-15,2026-05-14T16:25:03Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G7258425B,GPUD_Survival,live_release,C,2,Lot 2,11H,162,38.900001525878906,2026-05-15,2026-05-14T16:25:45Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G728EF179,GPUD_Survival,live_release,C,3,Lot 3,11H,143,25.5,2026-05-15,2026-05-14T16:26:16Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G722160C0,GPUD_Survival,live_release,C,3,Lot 2,11H,134,23,2026-05-15,2026-05-14T16:26:35Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G729C945E,GPUD_Survival,live_release,C,4,Lot 2,11H,163,43.5,2026-05-15,2026-05-14T16:26:57Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72E45454,GPUD_Survival,live_release,C,4,Lot 1,11H,149,26.700000762939453,2026-05-15,2026-05-14T16:27:25Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72503D94,GPUD_Survival,live_release,C,5,Lot 2,11H,134,20.299999237060547,2026-05-15,2026-05-14T16:27:46Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G726E8677,GPUD_Survival,live_release,C,5,Lot 2,11H,133,20.799999237060547,2026-05-15,2026-05-14T16:28:06Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G722F6E03,GPUD_Survival,live_release,C,6,Lot 1,11H,133,21.899999618530273,2026-05-15,2026-05-14T16:28:27Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72494191,GPUD_Survival,live_release,C,6,Lot 2,11H,146,29.5,2026-05-15,2026-05-14T16:29:00Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72B3DB80,GPUD_Survival,live_release,C,7,Lot 1,11H,141,26.100000381469727,2026-05-15,2026-05-14T16:29:27Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72089744,GPUD_Survival,live_release,C,7,Lot 3,11H,140,27.5,2026-05-15,2026-05-14T16:29:53Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G720B0841,GPUD_Survival,live_release,C,8,Lot 3,11H,136,23.200000762939453,2026-05-15,2026-05-14T16:30:42Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G7269B6A7,GPUD_Survival,live_release,C,8,Lot 2,11H,150,32.099998474121094,2026-05-15,2026-05-14T16:32:07Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72AA2709,GPUD_Survival,live_release,C,9,Lot 3,11W,121,17.100000381469727,2026-05-15,2026-05-14T16:32:37Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72B11D06,GPUD_Survival,live_release,C,9,Lot 1,11H,135,24,2026-05-15,2026-05-14T16:33:15Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G7212ACD1,GPUD_Survival,live_release,C,10,Lot 1,11H,157,36.29999923706055,2026-05-15,2026-05-14T16:33:59Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72D4061E,GPUD_Survival,live_release,C,10,Lot 1,11H,152,32.400001525878906,2026-05-15,2026-05-14T16:34:24Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72EA07B1,GPUD_Survival,live_release,C,11,Lot 1,11H,145,29.299999237060547,2026-05-15,2026-05-14T16:35:15Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72CEBEE5,GPUD_Survival,live_release,C,11,Lot 3,11W,140,24.299999237060547,2026-05-15,2026-05-14T16:35:57Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G7288A2EA,GPUD_Survival,live_release,C,12,Lot 2,11H,154,30.100000381469727,2026-05-15,2026-05-14T16:36:35Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G7226354A,GPUD_Survival,live_release,C,12,Lot 2,11H,134,25.100000381469727,2026-05-15,2026-05-14T16:37:00Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G7201E84F,GPUD_Survival,live_release,C,13,Lot 2,11H,148,26.399999618530273,2026-05-15,2026-05-14T16:37:48Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72B4A9AA,GPUD_Survival,live_release,C,13,Lot 2,11H,121,18.299999237060547,2026-05-15,2026-05-14T16:38:23Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G7210861D,GPUD_Survival,live_release,C,14,Lot 3,11H,141,26.399999618530273,2026-05-15,2026-05-14T16:39:02Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72D4DD69,GPUD_Survival,live_release,C,14,Lot 1,11H,156,36.29999923706055,2026-05-15,2026-05-14T16:39:31Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72B6B505,GPUD_Survival,live_release,C,15,Lot 1,11H,145,27.600000381469727,2026-05-15,2026-05-14T16:40:25Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G724E3107,GPUD_Survival,live_release,C,15,Lot 2,11H,155,33.20000076293945,2026-05-15,2026-05-14T16:41:07Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G7294B40B,GPUD_Survival,live_release,C,16,Lot 1,11H,155,33,2026-05-15,2026-05-14T16:41:36Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72A03C53,GPUD_Survival,live_release,C,16,Lot 1,11H,169,41.400001525878906,2026-05-15,2026-05-14T17:15:16Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72381B46,GPUD_Survival,live_release,C,17,Lot 2,11H,135,22.899999618530273,2026-05-15,2026-05-14T17:15:49Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G722BC655,GPUD_Survival,live_release,C,17,Lot 2,11H,151,34,2026-05-15,2026-05-14T17:16:20Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G7288435D,GPUD_Survival,live_release,C,18,Lot 2,11H,155,34.900001525878906,2026-05-15,2026-05-14T17:16:49Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72714717,GPUD_Survival,live_release,C,21,Lot 2,11H,168,43.400001525878906,2026-05-15,2026-05-14T17:17:36Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G725E638C,GPUD_Survival,live_release,C,18,Lot 1,11H,149,26.100000381469727,2026-05-15,2026-05-14T17:18:13Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72521339,GPUD_Survival,live_release,C,19,Lot 3,11H,134,23.5,2026-05-15,2026-05-14T17:18:45Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G726EAD74,GPUD_Survival,live_release,C,19,Lot 2,11H,146,29.700000762939453,2026-05-15,2026-05-14T17:19:33Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72DA1701,GPUD_Survival,live_release,C,20,Lot 3,11H,155,38.20000076293945,2026-05-15,2026-05-14T17:20:28Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G72D24510,GPUD_Survival,live_release,C,20,Lot 3,11W,151,30.5,2026-05-15,2026-05-14T17:21:29Z,2026-05-16T15:36:00Z,Rock Island Tailrace,Rock Island Tailrace - CHINOOK,47.341487,-120.090402,0,3,RC24,TRUE,Active,Alive,Helicopter
G720EA26F,GPUD_Survival,live_release,C,67,Lot 3,11H,151,31.200000762939453,2026-05-15,2026-05-14T17:25:16Z,2026-05-16T16:35:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC21,TRUE,Active,Alive,Helicopter
G72EF52AA,GPUD_Survival,live_release,C,67,Lot 2,11H,143,26.5,2026-05-15,2026-05-14T17:25:56Z,2026-05-16T16:35:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC21,TRUE,Active,Alive,Helicopter
G72A98CD3,GPUD_Survival,dead_release,C,68,Lot 2,11H,135,22.799999237060547,2026-05-15,2026-05-14T17:26:42Z,2026-05-16T16:35:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,1,3,PC21,FALSE,Active,Euthanized,Helicopter
G725171B5,GPUD_Survival,dead_release,C,68,Lot 3,11H,135,23.200000762939453,2026-05-15,2026-05-14T17:28:06Z,2026-05-16T16:35:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,1,3,PC21,FALSE,Active,Euthanized,Helicopter
G723DFB50,GPUD_Survival,live_release,C,69,Lot 1,11H,155,35.29999923706055,2026-05-15,2026-05-14T17:28:56Z,2026-05-16T16:35:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC21,TRUE,Active,Alive,Helicopter
G72269C79,GPUD_Survival,live_release,C,69,Lot 1,11H,149,30.700000762939453,2026-05-15,2026-05-14T17:29:20Z,2026-05-16T16:35:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC21,TRUE,Active,Alive,Helicopter
G726C5E73,GPUD_Survival,live_release,C,70,Lot 2,11H,149,31.899999618530273,2026-05-15,2026-05-14T17:29:46Z,2026-05-16T16:35:00Z,Priest Rapids Tailrace,Priest Rapids Tailrace - CHINOOK,46.632369,-119.895442,0,3,PC21,TRUE,Active,Alive,Helicopter
